ID,tipo,gas_price
7475,regular,22.74
6711,regular,22.29
6711,premium,24.99
7187,regular,20.99
7187,premium,23.99
7187,diesel,24.39
7446,regular,23.5
2495,regular,24.15
6481,regular,21.78
7157,diesel,23.99
7157,regular,22.69
6055,premium,21.69
6055,regular,18.49
6993,regular,23.19
5959,regular,21.15
6781,regular,23.19
5843,premium,24.42
5843,diesel,24.85
5843,regular,22.49
6677,regular,17.85
6677,premium,21
6677,diesel,24.85
5919,regular,21.39
5919,premium,24.29
6786,regular,18.99
2141,regular,21.09
6299,regular,22.03
6299,diesel,22.99
6502,regular,22.03
6502,premium,25.76
6461,premium,24.19
6461,regular,21.79
6461,diesel,24.5
6386,premium,24.49
6386,regular,22.09
7211,regular,23.55
6916,diesel,24.19
6916,regular,22.19
6916,premium,24.89
7016,regular,20.88
7016,premium,24.49
7016,diesel,23.48
7016,diesel,20.65
6505,regular,21.95
7209,diesel,23.8
7209,regular,21.95
7079,premium,24.99
7079,regular,22.79
2173,diesel,22.74
2173,regular,21.19
6222,regular,20.99
6719,regular,22.69
7437,regular,23.98
7440,regular,24.02
7279,regular,23.99
6154,regular,18.48
7419,premium,25.29
7419,regular,23.99
7200,diesel,22.99
7200,premium,23.09
7200,regular,21.29
7315,regular,22.69
7315,premium,24.89
5813,regular,21.39
5813,premium,24.15
5813,diesel,23.29
2567,regular,24.15
6726,regular,22.99
6726,premium,24.59
6726,diesel,24.19
6865,regular,20.27
6865,premium,23.89
6865,diesel,23.49
7001,regular,21.39
7001,premium,24.15
7001,diesel,23.29
6188,regular,21.49
6974,regular,21.99
6974,premium,25.15
7242,regular,20.99
6823,regular,22.29
6823,premium,25.29
7328,diesel,23.69
7328,regular,21.99
7233,regular,21.1
6994,diesel,22.5
6994,regular,20.9
2241,regular,24.15
6710,regular,22.69
6710,premium,25.49
6606,regular,22.29
6774,regular,22.49
6774,premium,24.99
6845,regular,22.69
6845,premium,25.49
7361,regular,23.3
6324,regular,21.49
6427,premium,26.49
6427,regular,23.99
6359,regular,23.8
7347,regular,23.99
6844,regular,22.69
6844,premium,25.49
2246,regular,24.15
6367,premium,23.59
6367,diesel,23.69
6367,regular,21.69
6580,diesel,23.29
6580,regular,21.39
5903,premium,25.39
5903,diesel,25.45
5903,regular,22.99
6867,premium,24.39
6867,regular,21.99
5823,regular,21.8
6569,regular,23.19
6569,premium,25.69
5914,regular,21.49
5914,diesel,23.89
5914,premium,23.99
7354,regular,22.99
7251,regular,20.95
6118,diesel,24.49
6118,regular,21.99
6118,premium,24.19
2222,diesel,22.74
2222,premium,23.19
2222,regular,21.14
6330,regular,23.53
6830,regular,22.39
7426,regular,20.99
7426,premium,24.49
7088,regular,23.89
7296,regular,21.95
7296,premium,25.95
7497,regular,22.47
5879,regular,21.79
5879,diesel,23.93
5879,premium,23.91
7030,regular,21.95
7030,premium,24.95
6354,premium,24.98
6354,regular,22.28
6437,regular,22.68
2396,diesel,22.74
2396,premium,23.29
2396,regular,21.09
7189,regular,22.99
7037,premium,23.99
7037,regular,20.99
6139,regular,21.69
7511,diesel,24.49
7511,regular,21.99
7511,premium,23.99
7467,diesel,24.25
7467,premium,24.35
7467,regular,22.3
6953,regular,22.4
6953,diesel,24.4
6593,regular,21.79
10989,diesel,23.99
10989,regular,22.99
10989,premium,25.39
6576,regular,18.72
6576,premium,21.45
6059,regular,22.65
2446,regular,24.15
6136,regular,20.99
6136,premium,23.99
6249,premium,23.99
6249,regular,22.19
6114,regular,21.77
7054,regular,23.25
6655,regular,21.96
6320,diesel,23.55
6320,regular,21.94
7471,diesel,24.2
7471,regular,22.1
7471,premium,24.5
7293,regular,22.6
7293,diesel,23.85
7293,premium,24.75
6494,regular,22.45
6494,premium,25.25
6494,diesel,24.65
7291,premium,24.28
7291,diesel,23.48
7291,regular,21.78
2410,regular,23.94
2410,premium,26.29
2410,diesel,24.99
5873,regular,22.8
6665,regular,23.2
6665,diesel,25.5
5792,regular,22.54
7159,regular,22.79
7159,premium,25.29
6801,diesel,23.18
6801,regular,21.14
6801,premium,23.99
7198,regular,22.29
7351,regular,23.99
6789,diesel,24.39
6789,premium,25.39
6789,regular,22.39
6863,regular,22.25
7214,regular,22.29
7214,diesel,24.29
7214,premium,24.99
2315,diesel,22.74
2315,premium,23.19
2315,regular,21.14
7366,regular,21.9
7084,diesel,24.29
7084,regular,21.19
7084,premium,25.29
7436,regular,21.39
7436,premium,24.29
7436,diesel,23.79
7439,diesel,23.19
7439,regular,21.99
7210,regular,12.74
7127,regular,21.19
7127,premium,25.29
6977,regular,22.29
6977,diesel,24.29
6977,premium,24.99
7252,regular,21.68
6255,diesel,23.29
6255,regular,20.69
6272,regular,18.19
2174,regular,21.19
7221,regular,22.59
6664,regular,22.49
7018,regular,22.49
6061,regular,22.25
6514,regular,21.09
6514,diesel,24.09
5858,regular,22.49
6951,regular,22.49
7151,regular,20.15
7151,premium,17.62
6317,regular,23.25
7177,diesel,25.3
7177,regular,23.79
2160,diesel,22.64
2160,regular,18.54
2160,premium,21.29
6631,regular,22.41
6094,premium,24.79
6094,regular,21.89
6453,regular,22.99
5816,regular,21.44
6336,regular,21.59
6870,regular,21.99
6870,premium,25.29
7103,regular,22.99
6967,regular,23.99
5763,regular,22.49
6622,regular,24.18
2252,diesel,22.74
2252,premium,23.29
2252,regular,21.19
6545,regular,22.99
6966,regular,21.99
6966,premium,25.29
6193,regular,23.9
6191,regular,22.19
6921,regular,22.38
6325,regular,23.3
5979,regular,21.99
5979,premium,25.29
6715,diesel,23.79
6715,regular,22.99
5948,diesel,23.79
5948,regular,22.99
6006,regular,13.59
2254,regular,24.15
6129,regular,21.39
7464,regular,21.99
7464,premium,25.29
7464,diesel,24.49
7401,regular,22.09
7401,premium,24.59
6560,regular,22.89
6058,regular,21.79
7089,regular,22.69
6120,diesel,22.96
6120,regular,21.79
6785,regular,22.49
6957,regular,22.09
7382,regular,20.99
7382,diesel,22.69
2073,regular,24.15
6130,regular,22.49
7450,regular,22.49
7017,regular,23.35
7301,regular,22.29
7160,premium,24
7160,regular,21.85
7160,diesel,23.5
7160,diesel,22.49
6913,regular,22.69
7505,regular,22.95
6737,regular,21.99
7129,premium,21.49
7129,regular,17.59
6042,diesel,25.15
6042,regular,23.29
2185,diesel,25.13
2185,premium,25.13
2185,regular,24.07
5781,regular,22.89
7256,regular,21.99
6822,regular,21.99
6822,premium,23.99
6638,regular,21.59
5998,premium,23.99
5998,regular,21.69
7441,regular,20.79
7441,premium,24.89
7012,regular,20.69
6575,diesel,23.89
6575,regular,21.89
6575,premium,23.89
7282,regular,22.1
7188,regular,21.99
7188,diesel,23.89
2167,diesel,22.74
2167,premium,23.19
2167,regular,21.14
5876,premium,23.79
5876,regular,21.29
5936,regular,21.99
6555,regular,22.49
6557,regular,22.1
6857,regular,21.69
5804,regular,21.69
5804,diesel,23.15
5804,premium,23.19
7051,regular,22.49
6462,premium,23.99
6462,diesel,23.69
6462,regular,21.59
7201,regular,23.98
7201,diesel,24.28
7201,premium,25.99
5789,regular,22.7
2471,premium,25.11
2471,regular,24.05
6763,diesel,24.09
6763,regular,22.09
6408,regular,21.48
7482,regular,21.5
7482,premium,24.8
7472,regular,22.47
7472,diesel,23.39
7472,premium,24.95
6029,regular,21.99
5765,regular,21.29
5765,diesel,23.3
5765,premium,23.59
7417,regular,21.19
7365,regular,21.69
7365,premium,23.87
7234,regular,21.59
7234,diesel,23.69
7046,premium,24.09
7046,regular,22.38
2258,regular,23.69
2258,diesel,24.97
7448,regular,21.49
6051,regular,22.94
6990,regular,22.99
5892,regular,22.94
6673,regular,22.95
6690,regular,22.82
6849,regular,21.2
6948,regular,21.69
6948,premium,23.87
6730,regular,22.59
6730,premium,24.79
7376,regular,22.29
2322,regular,23.89
2322,diesel,24.89
2322,premium,25.79
6204,regular,22.49
6700,regular,24
6048,regular,22.3
6162,regular,20.69
6268,regular,22.29
6095,regular,21.94
6095,diesel,23.84
6811,regular,22.99
6811,premium,26.97
7294,regular,21.98
6163,regular,22.49
6574,diesel,23.5
6574,regular,22.75
6574,premium,19.99
2110,regular,24.15
5946,regular,23.05
6430,regular,22.89
6430,premium,24.7
6531,regular,23.35
7243,premium,24.99
7243,regular,22.59
6362,regular,21.69
6362,premium,23.87
6930,regular,21.79
6930,premium,23.79
7263,regular,22.3
7263,diesel,24.15
6650,regular,23.99
6650,premium,26.97
5850,regular,17.99
5850,premium,0
6093,regular,21.99
2099,regular,23.79
2099,diesel,24.89
2099,premium,25.79
5980,diesel,24.89
5980,regular,23.59
5980,premium,25.89
7480,regular,22.68
6984,regular,22.99
6393,regular,22.65
6393,premium,23.99
6311,regular,22.04
6866,diesel,23.57
6866,regular,22.27
7138,premium,21.8
7138,regular,19.4
7138,diesel,24.03
6639,regular,22.59
7477,regular,23.99
7477,premium,26.97
6381,regular,21.67
6381,premium,24.57
2570,regular,23.89
2570,premium,26.19
7512,regular,22.98
5784,regular,22.58
5784,diesel,23.8
5784,premium,23.99
7091,regular,21.27
7091,premium,23.97
7077,regular,17.99
7077,premium,0
6379,premium,21.8
6379,regular,19.4
6379,diesel,24.03
5989,regular,22.98
7313,diesel,23.99
7313,regular,22.49
7386,regular,20.69
7404,regular,17.99
7404,premium,0
6392,premium,24.99
6392,regular,21.99
2045,premium,25.11
2045,regular,24.05
5868,regular,21.99
5868,diesel,23.29
5868,premium,24.39
7496,regular,23.74
7496,diesel,24.54
6533,regular,23.55
7124,regular,20.69
6755,diesel,23.99
6755,regular,22.39
6946,regular,22.19
6946,premium,25.99
6926,regular,17.99
7327,regular,22.15
7378,regular,24.09
6360,regular,22.99
2215,regular,24.15
6211,regular,21.99
6608,regular,18.49
6608,diesel,22.99
6608,premium,21.69
6810,regular,21.59
6810,premium,23.99
7255,regular,22.99
7336,regular,21.98
7336,premium,24.44
7336,diesel,24.28
5775,regular,18.49
5775,premium,21.69
7092,premium,24.99
7092,diesel,23.99
7092,regular,21.99
6534,regular,22.95
6501,regular,17.99
6971,premium,24.15
6971,diesel,23.99
6971,regular,22.05
2293,regular,24.17
6760,premium,25.99
6760,regular,23.19
6760,diesel,24.57
6396,regular,20.87
5827,regular,17.49
5827,premium,0
5967,diesel,23.9
5967,regular,22.29
6002,premium,23.95
6002,regular,21.95
6156,regular,21.99
6586,regular,21.99
7339,regular,23.35
6344,regular,21.18
6466,regular,22.39
2535,regular,23.79
2535,diesel,24.89
2535,premium,25.79
7095,regular,21.69
7095,premium,24.29
7300,regular,17.99
7300,diesel,20.2
6897,regular,21.39
6424,premium,24.05
6424,regular,21.69
6907,regular,21.28
6900,regular,20.29
6900,premium,22.99
6326,regular,21.85
7205,regular,21.72
6077,regular,21.99
6963,regular,22.89
2377,regular,24.17
6420,regular,21.53
6420,premium,24.79
6809,regular,21.99
6809,premium,23.99
5907,regular,21.99
7273,regular,21.98
7273,premium,23.98
5800,regular,22.8
7474,regular,22.34
7474,premium,24.44
7474,diesel,24.24
7306,regular,21.99
6463,premium,24.38
6463,regular,21.68
5807,regular,21.99
6477,regular,22.27
6477,diesel,23.85
6477,premium,24.69
2052,regular,23.99
2052,diesel,25.09
5911,regular,23.1
6548,regular,22.18
7213,premium,24.95
7213,diesel,24.45
7213,regular,22.89
6696,regular,22.99
6696,diesel,23.99
6183,diesel,25.99
6183,premium,26.99
6183,regular,23.99
7330,regular,20.99
6398,regular,24.89
6109,regular,23.8
5906,regular,22.74
6370,regular,23.89
2105,regular,23.99
2105,premium,25.79
6892,premium,25.35
6892,regular,22.99
6660,regular,21.57
6976,regular,21.59
7178,diesel,23.99
7178,regular,21.99
7178,premium,24.29
7178,diesel,23.79
6135,regular,22.59
6718,regular,22.38
6706,regular,23.9
6805,regular,22.69
6805,premium,24.99
6805,diesel,24.09
6561,regular,22.09
6561,diesel,24.49
6561,premium,24.79
6561,diesel,23.69
6960,regular,22.9
2323,regular,23.69
2323,premium,25.69
6201,regular,22.29
6674,diesel,24.09
6674,regular,21.59
6674,premium,23.99
6674,diesel,23.99
5969,diesel,24.28
5969,regular,22.98
5969,premium,26.18
6176,regular,21.49
7257,regular,22.45
7257,diesel,24.15
7059,regular,21.98
6893,regular,23.09
6020,regular,23.39
6020,premium,25.69
6220,regular,23.18
6756,regular,22.98
6756,premium,26.18
2245,regular,23.79
2245,premium,25.79
6045,regular,21.49
7004,regular,21.99
7004,diesel,24.29
7004,premium,24.99
7004,diesel,23.99
6813,premium,26.09
6813,regular,23.09
5898,premium,25.25
5898,regular,23.09
6999,regular,20.25
5854,regular,24.79
6021,regular,22.9
6021,diesel,24.45
6021,premium,24.5
6445,regular,21.39
6445,premium,23.39
6853,regular,22.09
6991,regular,18.4
2311,regular,24.15
6931,premium,23.74
6931,regular,22.99
6931,diesel,24.49
6103,diesel,24.59
6103,premium,23.69
6103,regular,22.99
6663,regular,22.69
6663,premium,23.64
6612,diesel,24.49
6612,premium,25.09
6612,regular,22.99
6839,premium,25.89
6839,regular,23.39
6839,diesel,24.99
6454,regular,22.99
6454,premium,25.89
6454,diesel,24.79
5865,diesel,24.47
5865,regular,22.27
5865,premium,24.85
6333,regular,23.19
5795,regular,21.95
7430,regular,21.97
7430,premium,24.8
7430,diesel,23.95
2276,regular,24.17
2276,diesel,25.07
7280,regular,21.98
7280,diesel,24.18
6954,regular,21.69
6954,premium,24.29
6573,regular,21.49
6573,premium,24.49
5872,regular,21.49
5872,premium,24.49
6198,regular,23.99
6198,premium,24.99
6198,diesel,24.98
6236,diesel,25.28
6236,regular,23.68
6236,premium,24.98
7513,regular,23.72
5818,regular,22.69
5818,premium,25.49
6617,premium,24.83
6617,diesel,24.56
6617,regular,22.58
10868,regular,23.88
10868,diesel,25.38
2359,regular,24.15
6724,premium,25.44
6724,regular,23.99
6902,regular,22.69
6902,premium,25.49
6008,regular,20.5
6180,regular,22.79
6180,diesel,24.35
6180,premium,25.95
6932,regular,22.29
6932,premium,23.99
6932,diesel,23.99
5761,premium,25.04
5761,diesel,25.59
5761,regular,23.99
6731,regular,23.6
6767,regular,24.6
6540,regular,22.79
6540,diesel,24.35
6540,premium,25.99
7110,regular,21.99
7110,diesel,22.99
2383,regular,22.4
2383,diesel,24.9
6504,regular,21.39
7134,diesel,24.29
7134,regular,22.39
7368,regular,24.89
7368,diesel,24.49
6821,diesel,24.29
6821,regular,22.39
6821,premium,24.29
5782,regular,22.92
6943,regular,20.95
5769,regular,22.49
6587,regular,19.65
6265,regular,22.92
7120,regular,22.29
7120,premium,23.99
7120,diesel,23.99
6649,regular,21.9
6143,regular,21.49
6714,diesel,23.99
6714,premium,24.01
6714,regular,22.99
7363,regular,22.6
7098,premium,25.39
7098,regular,23.99
6450,diesel,24.28
6450,regular,23.99
6656,regular,20.18
7119,regular,21.5
7391,regular,21.9
6290,regular,22.19
6290,diesel,23.49
6290,premium,24.89
6542,regular,23.19
6542,premium,25.89
7117,regular,18.3
7117,premium,20.5
7117,diesel,23.29
6681,regular,23.29
6681,diesel,25.04
6681,premium,24.74
6452,regular,21.99
6452,diesel,24.79
6452,premium,24.59
6452,diesel,24.19
6173,regular,22.99
6173,premium,25.79
7011,diesel,23.09
7011,regular,20.79
7011,premium,23.29
7423,diesel,24.19
7423,regular,22.64
7423,premium,24.94
7238,diesel,23.39
7238,regular,20.99
7238,premium,23.29
6842,regular,23.29
6842,diesel,25.19
6842,premium,24.94
6692,regular,20.49
6692,diesel,23.29
6723,premium,22.89
6723,regular,20.65
6723,diesel,22.79
6645,regular,23.29
6645,diesel,25.19
6645,premium,25.99
6645,diesel,24.94
6887,premium,23.39
6887,regular,20.99
6882,regular,21.79
6882,premium,23.99
6882,diesel,23.99
6104,regular,22.39
6806,regular,22.69
6806,premium,24.49
6517,regular,21.09
6517,diesel,23.29
7019,regular,22.25
6313,regular,22.35
6685,diesel,23.39
6685,premium,23.49
6685,regular,21.59
6717,diesel,24.69
6717,regular,22.99
6717,premium,25.59
6717,diesel,23.79
7249,regular,20.39
7249,premium,22.99
7249,diesel,23.49
6186,regular,23.29
6186,diesel,25.19
6186,premium,24.94
6101,diesel,25.14
6101,regular,23.09
6521,regular,22.24
6899,regular,21.89
6938,regular,22.59
5943,regular,21.14
6464,diesel,23.99
6464,regular,21.79
6464,premium,24.29
5889,regular,22.51
6171,regular,21.15
7470,regular,23.29
6683,regular,23.09
6439,regular,22.95
6407,regular,21.19
7023,regular,22.95
6106,regular,21.15
6205,regular,23.09
7168,regular,22.14
7168,premium,23.94
6835,regular,21.59
6878,diesel,24.19
6878,premium,24.99
6878,regular,22.69
6620,premium,24.4
6620,regular,22.79
6273,regular,22.99
7058,regular,23.64
6657,regular,23.29
6657,diesel,25.19
6657,premium,24.94
6544,regular,22.98
7416,regular,21.99
7397,regular,22.69
7152,regular,23.68
7152,premium,24.29
7152,diesel,23.99
6112,regular,22.99
6528,regular,21.59
6720,regular,22.14
6720,premium,23.94
6123,regular,24
5944,regular,21.99
5944,diesel,23.19
6065,premium,23.24
6065,regular,21.14
6065,diesel,22.99
6627,regular,22.09
5894,regular,21.14
7040,regular,20.99
7040,diesel,23.49
7040,premium,23.39
6727,regular,21.29
6727,diesel,23.35
7062,regular,22.14
7062,premium,23.94
6709,diesel,23.79
6709,regular,21.29
6709,premium,23.29
6939,diesel,25.28
6939,regular,23.82
6939,premium,25.4
6859,regular,22.69
6244,premium,23.69
6244,regular,21.79
6244,diesel,23.39
6084,regular,21.95
6084,diesel,23.29
6084,premium,24.49
7253,premium,24.99
7253,regular,22.59
5956,regular,22.29
7102,regular,23.09
7102,premium,24.99
6177,regular,21.99
6177,premium,23.89
6177,diesel,23.99
6803,regular,21.14
6223,regular,20.54
6223,premium,22.99
6069,regular,22.19
6069,premium,24.99
6069,diesel,23.99
6361,regular,22.88
6361,diesel,24.64
6929,regular,21.29
6929,diesel,22.99
7284,premium,22.99
7284,diesel,23.39
7284,regular,20.99
7126,premium,23.79
7126,regular,21.09
7007,premium,24.79
7007,regular,22.99
6214,diesel,23.99
6214,regular,21.99
6214,premium,23.99
6551,premium,23.29
6551,regular,20.99
6551,diesel,23.59
6028,diesel,24.91
6028,regular,23.49
6028,premium,24.59
6028,diesel,20.55
6455,regular,22.15
6499,regular,21.86
6491,regular,22.25
6030,regular,23.5
6814,regular,23.39
6331,regular,21.94
6054,regular,21.94
6166,regular,23.99
7445,regular,21.94
7422,regular,21.39
6024,regular,21.94
6202,regular,21.5
6202,premium,24.5
6148,regular,21.94
6661,regular,22.88
6661,premium,25.55
5875,regular,23.39
7025,diesel,23.99
7025,regular,22.49
6052,regular,21.09
6783,regular,23.99
6917,regular,20.99
6871,regular,22.99
6509,premium,24.29
6509,regular,22.8
6264,diesel,24.98
6264,regular,22.98
6264,premium,24.78
6164,regular,22.53
6869,diesel,24.98
6869,regular,22.98
6869,premium,24.78
7272,regular,22.49
7272,premium,24.49
6388,regular,22.49
6804,diesel,24.98
6804,regular,22.98
6804,premium,24.78
5996,regular,21.09
7153,regular,21.94
5856,regular,21.79
5856,diesel,23.59
6168,regular,23.82
7143,regular,22.98
7143,premium,24.78
7454,regular,21.49
7493,regular,22.38
7493,diesel,23.99
7069,regular,23.6
5863,diesel,24
5863,regular,22.3
5822,regular,21.79
6570,regular,21.99
6570,diesel,23.79
7163,regular,22.74
6041,regular,21.99
6150,regular,22.29
6150,premium,24.19
6150,diesel,20.99
6122,regular,22.19
6122,premium,24.09
7269,regular,23.82
6181,diesel,24.39
6181,regular,21.34
6181,premium,24.34
6909,regular,23.99
6969,regular,21.59
6969,diesel,23.39
6969,premium,23.79
7326,regular,21.69
7326,premium,23.89
7314,premium,24.79
7314,regular,22.99
6584,regular,21.94
6584,premium,24.49
6584,diesel,23.99
6175,diesel,24.95
6175,regular,23.92
5916,regular,22.99
5916,premium,24.99
5916,diesel,24.39
5990,regular,23.99
7033,regular,22.39
7033,premium,24.14
7033,diesel,24.14
6952,regular,22.59
6377,regular,23.46
5867,regular,22.19
6800,regular,22.33
6372,regular,20.27
6372,diesel,16.49
5995,regular,23.29
7271,regular,20.99
7271,diesel,23.79
7271,premium,23.99
5805,premium,23.89
5805,regular,21.99
5805,diesel,23.19
6433,regular,21.99
6433,premium,24.79
5897,diesel,23.29
5897,regular,21.19
5897,premium,23.24
7130,regular,21.99
7130,diesel,23.99
7130,premium,23.99
7254,regular,22.89
6695,premium,24.69
6695,regular,21.59
6060,premium,24.42
6060,regular,22.49
6158,regular,22.99
6167,regular,20.99
6798,premium,25.39
6798,diesel,25.19
6798,regular,23.99
5870,regular,20.99
6646,premium,24.42
6646,regular,22.49
5842,regular,23
5842,premium,24.3
6552,regular,24.39
6552,diesel,24.49
6846,regular,22.39
6846,diesel,24.3
6846,premium,25.1
6523,regular,21.45
5931,regular,22.39
6675,regular,21.79
6678,premium,24.34
6678,diesel,24.59
6678,regular,22.89
7197,premium,24.69
7197,regular,21.65
7197,diesel,23.69
6027,diesel,23.89
6027,regular,22.59
6027,premium,24.94
7312,diesel,24.2
7312,regular,21.9
7202,regular,22.39
6170,regular,22.98
6170,premium,25.98
6862,regular,22.19
6862,premium,24.89
6591,regular,22.98
6591,premium,26.18
7356,regular,21.49
7452,diesel,24.2
7452,regular,21.9
7452,premium,24.2
6315,regular,22.98
6315,premium,25.98
6194,diesel,23.95
6194,regular,21.47
7297,regular,22.98
7297,premium,25.98
6567,regular,22.39
6567,premium,24.79
6843,regular,23.34
7149,regular,22.98
7149,premium,26.18
6791,diesel,23.89
6791,regular,22.59
6791,premium,24.94
6479,regular,23.98
7003,regular,21.09
7003,premium,23.99
7003,diesel,23.95
7290,regular,23.62
7288,regular,22.71
7486,regular,26.35
6267,regular,21.49
6526,regular,21.98
6903,regular,20.99
6903,premium,24.18
7123,regular,20.39
7123,premium,22.99
6014,diesel,24.28
6014,regular,22.98
6014,premium,26.18
6141,regular,22.69
6141,premium,25.21
5866,regular,21.59
5866,diesel,22.99
5866,premium,24.59
6852,regular,21.55
6852,diesel,23.99
6852,premium,23.99
6596,regular,21.29
6596,premium,23.49
7384,regular,22.15
7384,premium,24.09
7409,regular,21.73
7409,premium,24.18
5885,regular,22.25
6184,regular,23.37
7218,regular,20.59
7218,premium,23.99
7218,diesel,23.99
6875,premium,25.17
6875,diesel,23.99
6875,regular,22.97
7310,diesel,23.9
7310,regular,22.3
6316,diesel,24.91
6316,regular,23.49
6316,premium,24.59
6316,diesel,21.89
6153,premium,22.99
6153,diesel,22.99
6153,regular,20.99
6651,regular,23.7
7240,diesel,23.9
7240,regular,22.3
6207,premium,25.69
6207,regular,23.29
7325,premium,23.98
7325,regular,20.99
7090,diesel,24.19
7090,regular,22.99
7090,premium,25.19
5966,regular,21.99
5966,premium,23.99
5966,diesel,23.89
6075,regular,21.07
7508,regular,20.99
7508,premium,25.49
7508,diesel,23.99
7228,premium,22.99
7228,diesel,22.99
7228,regular,20.99
7502,regular,21.99
7502,premium,24.59
6197,regular,22.25
6226,regular,21.99
6226,premium,24.99
6253,regular,22
5999,regular,23.34
5829,regular,21.99
5829,diesel,23.99
5829,premium,24.49
7457,regular,22.1
7457,premium,24.99
6046,regular,24.79
6277,regular,20.99
6905,regular,22.33
6108,regular,21.99
6108,premium,24.69
6691,regular,22.09
6691,premium,24.99
6691,diesel,24.49
5972,regular,23.99
7369,diesel,23.59
7369,regular,22.29
7369,premium,24.69
6469,regular,22.09
6469,premium,24.59
6469,diesel,24.49
7504,regular,21.99
7504,premium,24.39
7504,diesel,23.79
6070,regular,23.46
5762,regular,23
6597,diesel,24.24
6597,regular,22.79
6597,premium,24.79
5786,regular,22.5
7230,diesel,24.44
7230,premium,24.77
7230,regular,22.9
6662,regular,17.49
6782,premium,24.44
6782,regular,22.34
6738,regular,17.49
6366,diesel,24.35
6366,regular,22.49
6366,premium,24.49
5910,regular,22.09
5910,diesel,23.99
5910,premium,24.99
6981,regular,22.29
6981,premium,24.99
6981,diesel,24.59
6142,regular,22.99
6964,regular,17.49
7261,regular,22.99
7261,premium,24.99
7261,diesel,24.39
6881,diesel,24.89
6881,regular,23.49
6881,premium,25.29
6525,regular,22.29
6525,premium,24.94
7321,regular,21.69
6035,regular,23.05
5915,regular,21.49
5915,premium,24.79
7106,regular,22.65
6110,regular,17.49
7183,regular,22.45
6066,regular,23.49
5899,regular,21.05
5899,diesel,22.79
5899,premium,22.99
7224,regular,17.49
7080,regular,22.45
6910,regular,22.49
6910,premium,24.49
6986,regular,23
7383,regular,22.49
7383,premium,24.99
7383,diesel,24.59
5834,regular,22.45
6637,regular,23.46
7395,regular,21.09
6243,regular,20.99
6508,premium,24.77
6508,regular,22.5
6508,diesel,23.99
6732,regular,22.78
6636,regular,23.94
7431,regular,22.54
7492,regular,22.78
7041,regular,22.99
5779,regular,21.75
5779,premium,23.75
6144,regular,22.79
7195,regular,22.78
6824,regular,22.99
6824,premium,25.29
7002,regular,22.69
7002,premium,24.29
5997,regular,22.49
5997,premium,24.99
6307,regular,20.99
6081,diesel,23.99
6081,regular,22.29
6081,premium,24.59
5793,regular,23.5
5758,diesel,24.89
5758,regular,21.99
5758,premium,24.99
5758,diesel,23.59
5880,regular,23.25
5840,premium,24.99
5840,regular,22.69
7387,diesel,24.24
7387,regular,22.79
7387,premium,24.79
6098,regular,23.85
6588,diesel,24.59
6588,regular,22.39
6588,premium,25.19
6588,diesel,23.89
6391,regular,23.69
6872,regular,23.21
7182,regular,23.4
6280,regular,22.29
6261,regular,21.99
6261,premium,24.99
6261,diesel,23.79
5962,regular,20.99
6828,regular,22.39
6828,diesel,24.19
6828,premium,24.29
6297,regular,22.29
5810,regular,22.49
6858,regular,20.99
6107,regular,21.99
6826,regular,21.99
6826,premium,24.19
6826,diesel,23.99
6826,diesel,23.69
6342,regular,21.99
6342,premium,23.99
7060,premium,25.25
7060,regular,22.95
7009,regular,22.45
7009,diesel,24.02
7009,premium,25.8
6933,regular,22.05
7453,regular,22.5
7453,premium,24
6053,regular,23.69
6908,diesel,24.2
6908,regular,21.95
6908,premium,24.5
6832,regular,21.99
6832,premium,25.19
6832,diesel,22.99
7443,regular,22.78
6965,regular,22.1
7406,regular,22.49
7406,premium,24.69
7406,diesel,23.99
6856,regular,22.29
6856,premium,24.1
6200,regular,21.99
6985,regular,21.99
6240,regular,22.78
6613,regular,22.24
6221,regular,22.29
6221,diesel,23.89
6221,premium,24.1
6047,diesel,24.09
6047,regular,22.39
6047,premium,24.99
7405,regular,22.78
6705,regular,23.25
7478,regular,22.6
7478,premium,24.5
7247,premium,25.49
7247,regular,23.29
6599,regular,22.89
6599,diesel,23.99
6599,premium,24.89
6425,regular,21.99
6425,premium,24.99
7082,regular,23.99
7082,premium,26.97
6698,regular,23.99
6698,premium,26.97
6373,premium,25.49
6373,regular,23.29
6772,regular,22.89
6772,premium,24.89
6792,regular,23.99
6792,premium,26.97
6254,diesel,24.34
6254,regular,22.44
6254,premium,24.89
6332,regular,21.99
6332,premium,24.59
6332,diesel,17.51
6947,regular,24.78
6947,premium,25.39
6688,premium,23.49
6688,regular,21.34
7374,regular,20.79
6667,regular,22.89
6182,regular,21.99
6815,diesel,22.89
6815,regular,21.69
6550,regular,21.54
6550,premium,23.49
7223,diesel,24.99
7223,regular,23.39
6536,regular,22.05
5832,diesel,24.99
5832,premium,25.59
5832,regular,23.39
6343,regular,22.9
6032,regular,22.49
6032,premium,24.89
6583,diesel,24.99
6583,regular,23.39
5828,regular,21.5
7468,regular,21.34
7468,premium,23.49
6459,diesel,24.99
6459,premium,25.59
6459,regular,23.39
7442,premium,22.99
7442,diesel,22.99
7442,regular,20.99
6083,regular,21.99
5826,regular,21.05
5826,premium,23.7
5826,diesel,23.19
6293,regular,20.67
5787,regular,23.39
7318,premium,25.49
7318,regular,23.29
6237,regular,22.9
6237,diesel,24.95
5884,regular,23.68
